"","latitude","longitude","reviewCount","checkins"
"4480",33.3790301,-111.8768819,8,11
"18192",33.3661465,-111.7893974,52,142
"5871",35.0466773,-80.9897848,18,15
"11287",33.480391,-111.978627,20,40
"13714",36.262122,-115.153581,11,61
"24366",36.17121662,-115.1462365,405,1282
"18837",36.1422486,-115.156616,108,163
"16606",43.008638,-89.47939,90,104
"17028",33.32572336,-111.6876662,7,112
"803",55.9386468,-3.195104,9,4
"18348",43.106774,-89.4977379,91,147
"2376",33.451818,-112.340391,6,7
"6722",33.4947065,-112.2919195,18,18
"7685",36.02804906,-115.0488251,5,21
"24708",36.088774,-115.207338,1065,2646
"18359",33.6550253,-112.1542739,56,147
"2589",36.135911,-115.162926,4,7
"5394",33.333655,-111.806298,37,14
"7389",55.9498405,-3.1918487,29,20
"18970",33.830308,-111.931632,195,168
"10136",43.07520861,-89.38584387,15,33
"21734",36.021245,-115.266568,56,330
"14744",40.1114257,-88.2304288,73,73
"15120",35.98292885,-115.1904917,54,78
"22204",33.66587,-112.2045675,59,378
"17481",33.3323593,-111.979044,63,123
"22268",35.17080134,-80.80695076,82,387
"15299",43.0903644,-89.351502,29,80
"23576",36.04899216,-115.1715393,306,685
"11516",45.5136173,-73.6814823,48,42
"23296",36.1907268,-115.2600699,69,590
"19267",35.0261649,-80.8406503,77,179
"1739",33.4653966,-111.9926392,21,6
"3239",36.19657145,-115.2224274,5,8
"23156",33.3059862,-111.88665,34,552
"24146",33.5237004,-112.0482435,107,1009
"9626",33.2210188,-111.5832386,19,30
"18358",35.225047,-80.84266,10,147
"7327",55.9463045,-3.2135011,16,20
"21765",36.1148529,-115.091522,20,332
"20141",33.5835147,-112.0131037,76,217
"13814",43.0747496,-89.3927199,51,62
"23383",36.1350121,-115.1714295,261,614
"2462",36.193937,-115.191902,3,7
"9819",35.200946,-80.842701,18,31
"20595",36.1265774,-115.2259262,80,243
"1045",33.710671,-112.202473,4,4
"22628",33.62124682,-111.8736674,23,446
"21643",36.23896,-115.154011,68,322
"6253",36.1794986,-115.2422567,5,16
"7923",45.5076097,-73.5602968,49,22
"4295",33.71,-112.2723,7,11
"2182",40.454311,-79.980494,6,6
"23019",36.1619439,-115.2892297,27,520
"9874",33.4355713,-111.8395314,13,32
"1259",45.5466446,-73.6660002,4,5
"18193",33.2662729,-111.6836514,9,142
"358",35.346468,-80.852589,5,3
"10529",40.475405,-79.919627,24,35
"21018",33.624955,-111.944566,11,272
"7753",43.0747765,-89.3875399,17,22
"21541",36.1497263,-115.2076644,125,312
"7576",36.0024846,-115.1067783,21,21
"3082",36.086835,-115.196276,7,8
